Date;BTC-USD;ETH-USD;BNB-USD;ADA-USD;XRP-USD;USDT-USD;SOL1-USD;DOGE-USD;USDC-USD;AVAX-USD;LUNA1-USD;LINK-USD;MATIC-USD;ALGO-USD
2020-01-01;7200.17431640625;130.802001953125;13.689083099365234;0.03345799818634987;0.19266700744628906;0.9998360276222229;;0.00203300011344254;1.004078984260559;;0.2310190051794052;1.8066400289535522;0.014961999841034412;0.2199379950761795
2020-01-02;6985.47021484375;127.4101791381836;13.027010917663574;0.03275100141763687;0.1880429983139038;1.0015649795532227;;0.0020089999306946993;1.0050170421600342;;0.21149300038814545;1.7411439418792725;0.014650999568402767;0.21351799368858337
2020-01-03;7344.88427734375;134.1717071533203;13.660451889038086;0.03418000042438507;0.19352099299430847;1.0041919946670532;;0.002145000034943223;1.0052729845046997;;0.2204979956150055;1.8097079992294312;0.015193999744951725;0.22809800505638123
2020-01-04;7410.65673828125;135.06936645507812;13.891511917114258;0.034595001488924026;0.19435499608516693;1.007472038269043;;0.0022410000674426556;1.0094660520553589;;0.2423350065946579;1.8401329517364502;0.014960999600589275;0.23638199269771576
2020-01-05;7411.3173828125;136.2767791748047;14.111019134521484;0.034720998257398605;0.1955370008945465;1.0061969757080078;;0.0024190000258386135;1.0084969997406006;;0.24006099998950958;1.8077869415283203;0.014914000406861305;0.2316569983959198
2020-01-06;7769.21923828125;144.3041534423828;14.957807540893555;0.037271998822689056;0.22150999307632446;1.0029029846191406;;0.0024629998952150345;1.0031189918518066;;0.2259099930524826;1.937466025352478;0.01558700017631054;0.24214500188827515
2020-01-07;8163.6923828125;143.5439910888672;15.009249687194824;0.037046998739242554;0.21391700208187103;1.001723051071167;;0.002432999899610877;0.9994999766349792;;0.21824899315834045;2.114098072052002;0.01510000042617321;0.23093000054359436
2020-01-08;8079.86279296875;141.2581329345703;14.602933883666992;0.036435000598430634;0.20902599394321442;1.0042530298233032;;0.0022929999977350235;1.0046030282974243;;0.20352600514888763;2.183605909347534;0.01500600017607212;0.2299090027809143
2020-01-09;7879.0712890625;138.9792022705078;14.498313903808594;0.03635900095105171;0.20489899814128876;1.006572961807251;;0.0022559999488294125;1.007030963897705;;0.20677299797534943;2.186048984527588;0.014698999933898449;0.2245199978351593
2020-01-10;8166.55419921875;143.96377563476562;15.025826454162598;0.03687399998307228;0.21230599284172058;1.0014619827270508;;0.0023560000117868185;1.0008219480514526;;0.2045619934797287;2.223958969116211;0.014852999709546566;0.2263299971818924
